query,stage,method,match1,match1_score,match1_source,match2,match2_score,match2_source,match3,match3_score,match3_source,match4,match4_score,match4_source,match5,match5_score,match5_source
DOSE_OF_PEMBROLIZUMAB_PER_INJECTION (MG/KG),stage1,alias_exact,treatment_dose,1.0,DOSE_OF_PEMBROLIZUMAB_PER_INJECTION (MG/KG),treatment_name,1.0,DOSE_OF_PEMBROLIZUMAB_PER_INJECTION (MG/KG),,,,,,,,,
DOSE_OF_RE-IRRADIATION,stage1,alias_exact,treatment_dose,1.0,DOSE_OF_RE-IRRADIATION,treatment_end,1.0,DOSE_OF_RE-IRRADIATION,treatment_notes,1.0,DOSE_OF_RE-IRRADIATION,treatment_number,1.0,DOSE_OF_RE-IRRADIATION,treatment_start,1.0,DOSE_OF_RE-IRRADIATION
DOT_MONTHS,stage1,alias_exact,treatment_duration,1.0,DOT_MONTHS,,,,,,,,,,,,
DRUG,stage1,alias_exact,treatment_name,1.0,DRUG,,,,,,,,,,,,
DRUG_AND_DOSE_STEROID_DURING_PD1,stage1,alias_exact,treatment_name,1.0,DRUG_AND_DOSE_STEROID_DURING_PD1,treatment_status,1.0,DRUG_AND_DOSE_STEROID_DURING_PD1,treatment_type,1.0,DRUG_AND_DOSE_STEROID_DURING_PD1,,,,,,
DRUG_LAST_ADMIN,stage1,alias_exact,treatment_end,1.0,DRUG_LAST_ADMIN,treatment_start,1.0,DRUG_LAST_ADMIN,,,,,,,,,
DRUG_START,stage1,alias_exact,treatment_end,1.0,DRUG_START,treatment_start,1.0,DRUG_START,,,,,,,,,
DRUG_TYPE,stage1,alias_exact,treatment_type,1.0,DRUG_TYPE,,,,,,,,,,,,
DSS_STATUS,stage1,alias_exact,vital_status,1.0,DSS_STATUS,,,,,,,,,,,,
DURATION_OF_INDUCTION_TREATMENT,stage1,alias_exact,treatment_duration,1.0,DURATION_OF_INDUCTION_TREATMENT,treatment_reason,1.0,DURATION_OF_INDUCTION_TREATMENT,,,,,,,,,
DURATION_OF_THERAPY_DAYS,stage1,alias_exact,treatment_duration,1.0,DURATION_OF_THERAPY_DAYS,,,,,,,,,,,,
DURATION_OF_THERAPY_WEEKS,stage1,alias_exact,treatment_duration,1.0,DURATION_OF_THERAPY_WEEKS,,,,,,,,,,,,
DX_AT_INCLUSION,stage1,alias_exact,cancer_type,1.0,DX_AT_INCLUSION,,,,,,,,,,,,
DX_ORG_INST,stage1,alias_exact,cancer_type_details,1.0,DX_ORG_INST,,,,,,,,,,,,
DX_TYPE,stage1,alias_exact,treatment_name,1.0,DX_TYPE,treatment_notes,1.0,DX_TYPE,treatment_type,1.0,DX_TYPE,,,,,,
ENDOCRINE_THERAPY,stage1,alias_exact,treatment_name,1.0,ENDOCRINE_THERAPY,treatment_type,1.0,ENDOCRINE_THERAPY,,,,,,,,,
EPINEPHRINE,stage1,alias_exact,treatment_name,1.0,EPINEPHRINE,,,,,,,,,,,,
ESOPHAGEAL_TUMOR_LOCATION_CENTERED,stage1,alias_exact,body_site,1.0,ESOPHAGEAL_TUMOR_LOCATION_CENTERED,,,,,,,,,,,,
ESOPHAGEAL_TUMOR_LOCATION_INVOLVED,stage1,alias_exact,body_site,1.0,ESOPHAGEAL_TUMOR_LOCATION_INVOLVED,,,,,,,,,,,,
ETHNICITY,stage1,alias_exact,ancestry,1.0,ETHNICITY,ancestry_details,1.0,ETHNICITY,,,,,,,,,
ETHNICITY_SELF_IDENTIFY,stage1,alias_exact,ancestry,1.0,ETHNICITY_SELF_IDENTIFY,ancestry_details,1.0,ETHNICITY_SELF_IDENTIFY,,,,,,,,,
EXTRANODAL_DISEASE,stage1,alias_exact,disease,1.0,EXTRANODAL_DISEASE,,,,,,,,,,,,
FAMILY_HISTORY_TESTICULAR_CANCER,stage1,alias_exact,sex,1.0,FAMILY_HISTORY_TESTICULAR_CANCER,,,,,,,,,,,,
FIFTH_LINE,stage1,alias_exact,treatment_name,1.0,FIFTH_LINE,treatment_number,1.0,FIFTH_LINE,treatment_reason,1.0,FIFTH_LINE,treatment_status,1.0,FIFTH_LINE,,,
FIRST_LINE_MET_TX,stage1,alias_exact,treatment_name,1.0,FIRST_LINE_MET_TX,treatment_reason,1.0,FIRST_LINE_MET_TX,,,,,,,,,
FIRST_LINE_THERAPY,stage1,alias_exact,treatment_group,1.0,FIRST_LINE_THERAPY,treatment_name,1.0,FIRST_LINE_THERAPY,treatment_reason,1.0,FIRST_LINE_THERAPY,,,,,,
FIRST_LINE_TREATMENT,stage1,alias_exact,treatment_name,1.0,FIRST_LINE_TREATMENT,treatment_reason,1.0,FIRST_LINE_TREATMENT,,,,,,,,,
FIRST_SURGICAL_PROCEDURE_OTHER,stage1,alias_exact,treatment_name,1.0,FIRST_SURGICAL_PROCEDURE_OTHER,treatment_status,1.0,FIRST_SURGICAL_PROCEDURE_OTHER,treatment_type,1.0,FIRST_SURGICAL_PROCEDURE_OTHER,,,,,,
FIRST_THERAPY,stage1,alias_exact,treatment_status,1.0,FIRST_THERAPY,treatment_type,1.0,FIRST_THERAPY,,,,,,,,,
FIRSTLINE_CHEMO_GROUP,stage1,alias_exact,treatment_group,1.0,FIRSTLINE_CHEMO_GROUP,treatment_name,1.0,FIRSTLINE_CHEMO_GROUP,treatment_type,1.0,FIRSTLINE_CHEMO_GROUP,,,,,,
FOLIC_ACID_TX,stage1,alias_exact,treatment_name,1.0,FOLIC_ACID_TX,,,,,,,,,,,,
FORMULATION,stage1,alias_exact,treatment_dose,1.0,FORMULATION,treatment_name,1.0,FORMULATION,treatment_notes,1.0,FORMULATION,treatment_status,1.0,FORMULATION,,,
FOURTH_LINE,stage1,alias_exact,treatment_name,1.0,FOURTH_LINE,treatment_reason,1.0,FOURTH_LINE,treatment_type,1.0,FOURTH_LINE,,,,,,
GASTRIC_CLASSIFICATION,stage1,alias_exact,cancer_subtype,1.0,GASTRIC_CLASSIFICATION,,,,,,,,,,,,
GENDER,stage1,alias_exact,sex,1.0,GENDER,,,,,,,,,,,,
GYN_DIAGNOSIS_CHEMO_INTENT_DESCRIPTION,stage1,alias_exact,treatment_notes,1.0,GYN_DIAGNOSIS_CHEMO_INTENT_DESCRIPTION,treatment_type,1.0,GYN_DIAGNOSIS_CHEMO_INTENT_DESCRIPTION,,,,,,,,,
GYN_DIAGNOSIS_HISTOLOGY,stage1,alias_exact,cancer_type_details,1.0,GYN_DIAGNOSIS_HISTOLOGY,,,,,,,,,,,,
HAD_SURGERY,stage1,alias_exact,treatment_type,1.0,HAD_SURGERY,,,,,,,,,,,,
HEPATECTOMY,stage1,alias_exact,treatment_name,1.0,HEPATECTOMY,treatment_type,1.0,HEPATECTOMY,,,,,,,,,
HER2_VITAL_STATUS,stage1,alias_exact,vital_status,1.0,HER2_VITAL_STATUS,,,,,,,,,,,,
HISPANIC,stage1,alias_exact,ancestry,1.0,HISPANIC,ancestry_details,1.0,HISPANIC,,,,,,,,,
HIST_SUBTYPE1,stage1,alias_exact,cancer_subtype,1.0,HIST_SUBTYPE1,,,,,,,,,,,,
HIST_SUBTYPE2,stage1,alias_exact,cancer_subtype,1.0,HIST_SUBTYPE2,,,,,,,,,,,,
HISTOLOGICAL_DIAGNOSIS,stage1,alias_exact,cancer_type_details,1.0,HISTOLOGICAL_DIAGNOSIS,,,,,,,,,,,,
HISTOLOGICAL_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,HISTOLOGICAL_SUBTYPE,,,,,,,,,,,,
HISTOLOGICAL_TYPE,stage1,alias_exact,cancer_type_details,1.0,HISTOLOGICAL_TYPE,,,,,,,,,,,,
HISTOLOGY_DIAGNOSIS,stage1,alias_exact,cancer_type,1.0,HISTOLOGY_DIAGNOSIS,,,,,,,,,,,,
HISTOLOGY_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,HISTOLOGY_SUBTYPE,,,,,,,,,,,,
HISTORY_HORMONAL_CONTRACEPTIVES_USE,stage1,alias_exact,treatment_status,1.0,HISTORY_HORMONAL_CONTRACEPTIVES_USE,treatment_type,1.0,HISTORY_HORMONAL_CONTRACEPTIVES_USE,,,,,,,,,
HISTORY_IMMUNOSUPPRESIVE_DX,stage1,alias_exact,treatment_name,1.0,HISTORY_IMMUNOSUPPRESIVE_DX,treatment_status,1.0,HISTORY_IMMUNOSUPPRESIVE_DX,treatment_type,1.0,HISTORY_IMMUNOSUPPRESIVE_DX,,,,,,
HISTORY_IMMUNOSUPPRESSIVE_TX_OTHER,stage1,alias_exact,treatment_name,1.0,HISTORY_IMMUNOSUPPRESSIVE_TX_OTHER,treatment_status,1.0,HISTORY_IMMUNOSUPPRESSIVE_TX_OTHER,treatment_type,1.0,HISTORY_IMMUNOSUPPRESSIVE_TX_OTHER,,,,,,
HISTORY_IONIZING_RT_TO_HEAD,stage1,alias_exact,treatment_notes,1.0,HISTORY_IONIZING_RT_TO_HEAD,treatment_status,1.0,HISTORY_IONIZING_RT_TO_HEAD,treatment_type,1.0,HISTORY_IONIZING_RT_TO_HEAD,,,,,,
HISTORY_MENOPAUSAL_HORMONE_THERAPY,stage1,alias_exact,treatment_status,1.0,HISTORY_MENOPAUSAL_HORMONE_THERAPY,treatment_type,1.0,HISTORY_MENOPAUSAL_HORMONE_THERAPY,,,,,,,,,
HISTORY_NEOADJUVANT_MEDICATION,stage1,alias_exact,treatment_reason,1.0,HISTORY_NEOADJUVANT_MEDICATION,treatment_type,1.0,HISTORY_NEOADJUVANT_MEDICATION,,,,,,,,,
HISTORY_NEOADJUVANT_STEROID_TX,stage1,alias_exact,treatment_reason,1.0,HISTORY_NEOADJUVANT_STEROID_TX,treatment_type,1.0,HISTORY_NEOADJUVANT_STEROID_TX,,,,,,,,,
HISTORY_NEOADJUVANT_TRTYN,stage1,alias_exact,treatment_reason,1.0,HISTORY_NEOADJUVANT_TRTYN,treatment_status,1.0,HISTORY_NEOADJUVANT_TRTYN,treatment_type,1.0,HISTORY_NEOADJUVANT_TRTYN,,,,,,
HISTORY_NEOADJUVANT_TX_TYPE,stage1,alias_exact,treatment_reason,1.0,HISTORY_NEOADJUVANT_TX_TYPE,treatment_type,1.0,HISTORY_NEOADJUVANT_TX_TYPE,,,,,,,,,
HISTORY_OF_UNDESCENDED_TESTIS,stage1,alias_exact,sex,1.0,HISTORY_OF_UNDESCENDED_TESTIS,,,,,,,,,,,,
HISTORY_REFLUX_DISEASE_TREATMENT,stage1,alias_exact,treatment_notes,1.0,HISTORY_REFLUX_DISEASE_TREATMENT,treatment_status,1.0,HISTORY_REFLUX_DISEASE_TREATMENT,treatment_type,1.0,HISTORY_REFLUX_DISEASE_TREATMENT,,,,,,
HORMONE_THERAPY,stage1,alias_exact,treatment_type,1.0,HORMONE_THERAPY,,,,,,,,,,,,
HYPERTENSION_DIAGNOSIS,stage1,alias_exact,disease,1.0,HYPERTENSION_DIAGNOSIS,,,,,,,,,,,,
HYSTERECTOMY_TYPE,stage1,alias_exact,treatment_name,1.0,HYSTERECTOMY_TYPE,treatment_type,1.0,HYSTERECTOMY_TYPE,,,,,,,,,
ICI,stage1,alias_exact,treatment_name,1.0,ICI,,,,,,,,,,,,
IFN_TX_90_DAYS_PRIOR_TO_RESECTION,stage1,alias_exact,treatment_status,1.0,IFN_TX_90_DAYS_PRIOR_TO_RESECTION,treatment_type,1.0,IFN_TX_90_DAYS_PRIOR_TO_RESECTION,,,,,,,,,
IHC_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,IHC_SUBTYPE,,,,,,,,,,,,
IMMUNE_TREATMENT,stage1,alias_exact,treatment_name,1.0,IMMUNE_TREATMENT,treatment_reason,1.0,IMMUNE_TREATMENT,treatment_type,1.0,IMMUNE_TREATMENT,,,,,,
IMMUNOSUPPRESSION,stage1,alias_exact,treatment_name,1.0,IMMUNOSUPPRESSION,treatment_type,1.0,IMMUNOSUPPRESSION,,,,,,,,,
IMMUNOTHERAPY,stage1,alias_exact,treatment_type,1.0,IMMUNOTHERAPY,,,,,,,,,,,,
INCIDENTAL_PROSTATE_CANCER,stage1,alias_exact,cancer_type,1.0,INCIDENTAL_PROSTATE_CANCER,sex,1.0,INCIDENTAL_PROSTATE_CANCER,,,,,,,,,
INDUCTION,stage1,alias_exact,treatment_dose,1.0,INDUCTION,treatment_name,1.0,INDUCTION,treatment_reason,1.0,INDUCTION,,,,,,
INFERRED_ETHNICITY,stage1,alias_exact,ancestry,1.0,INFERRED_ETHNICITY,ancestry_details,1.0,INFERRED_ETHNICITY,,,,,,,,,
INITIAL_DIAGNOSIS_OF_RECURRENT_TUMORS,stage1,alias_exact,cancer_type_details,1.0,INITIAL_DIAGNOSIS_OF_RECURRENT_TUMORS,,,,,,,,,,,,
INITIAL_DIAGNOSIS_TYPE,stage1,alias_exact,disease,1.0,INITIAL_DIAGNOSIS_TYPE,,,,,,,,,,,,
INITIAL_RX,stage1,alias_exact,treatment_dose,1.0,INITIAL_RX,treatment_name,1.0,INITIAL_RX,treatment_number,1.0,INITIAL_RX,treatment_status,1.0,INITIAL_RX,,,
INITIAL_TREATMENT,stage1,alias_exact,treatment_reason,1.0,INITIAL_TREATMENT,treatment_status,1.0,INITIAL_TREATMENT,treatment_type,1.0,INITIAL_TREATMENT,,,,,,
INTEGRATED_PHENOTYPE,stage1,alias_exact,cancer_subtype,1.0,INTEGRATED_PHENOTYPE,,,,,,,,,,,,
INTERFERON_ALPHA,stage1,alias_exact,treatment_name,1.0,INTERFERON_ALPHA,,,,,,,,,,,,
INTESTINAL_TYPE_SUBCLASS,stage1,alias_exact,cancer_subtype,1.0,INTESTINAL_TYPE_SUBCLASS,,,,,,,,,,,,
INTRAVESICAL_TREATMENT,stage1,alias_exact,treatment_type,1.0,INTRAVESICAL_TREATMENT,,,,,,,,,,,,
INVASIVE_CARCINOMA_DX_AGE,stage1,alias_exact,age_at_diagnosis,1.0,INVASIVE_CARCINOMA_DX_AGE,,,,,,,,,,,,
IO_DRUG,stage1,alias_exact,treatment_name,1.0,IO_DRUG,treatment_type,1.0,IO_DRUG,,,,,,,,,
IO_LINE,stage1,alias_exact,treatment_reason,1.0,IO_LINE,treatment_type,1.0,IO_LINE,,,,,,,,,
IO_REGIMEN_MONOTHERAPY_VS_COMBINATION,stage1,alias_exact,treatment_type,1.0,IO_REGIMEN_MONOTHERAPY_VS_COMBINATION,,,,,,,,,,,,
IO_THERAPY,stage1,alias_exact,treatment_name,1.0,IO_THERAPY,treatment_type,1.0,IO_THERAPY,,,,,,,,,
IO_TX,stage1,alias_exact,treatment_type,1.0,IO_TX,,,,,,,,,,,,
IPCHEMO_FIRST_CRS,stage1,alias_exact,treatment_type,1.0,IPCHEMO_FIRST_CRS,,,,,,,,,,,,
KINASE_INHIBITOR,stage1,alias_exact,treatment_type,1.0,KINASE_INHIBITOR,,,,,,,,,,,,
LAST_STATUS,stage1,alias_exact,vital_status,1.0,LAST_STATUS,,,,,,,,,,,,
LAUREN_CLASS,stage1,alias_exact,cancer_subtype,1.0,LAUREN_CLASS,,,,,,,,,,,,
LFS_STATUS,stage1,alias_exact,vital_status,1.0,LFS_STATUS,,,,,,,,,,,,
LINEAGE_SUB_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,LINEAGE_SUB_SUBTYPE,,,,,,,,,,,,
LINEAGE_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,LINEAGE_SUBTYPE,,,,,,,,,,,,
LINES_OF_TX,stage1,alias_exact,treatment_number,1.0,LINES_OF_TX,,,,,,,,,,,,
LINES_OF_TX_PRIOR_IMPACT,stage1,alias_exact,treatment_number,1.0,LINES_OF_TX_PRIOR_IMPACT,,,,,,,,,,,,
LOCALIZED_TUMOR,stage1,alias_exact,body_site,1.0,LOCALIZED_TUMOR,,,,,,,,,,,,
LOCALIZED_VS_METS_AT_DX,stage1,alias_exact,body_site,1.0,LOCALIZED_VS_METS_AT_DX,,,,,,,,,,,,
LOCATION,stage1,std_exact,location,1.0,,,,,,,,,,,,,
LOCATION_LUNG_PARENCHYMA,stage1,alias_exact,body_site,1.0,LOCATION_LUNG_PARENCHYMA,,,,,,,,,,,,
LOCATION_RECURRED,stage1,alias_exact,body_site,1.0,LOCATION_RECURRED,,,,,,,,,,,,
MAINTENANCE_TX,stage1,alias_exact,treatment_reason,1.0,MAINTENANCE_TX,,,,,,,,,,,,
MARGINS_INVOLVED_HYSTERECTOMY,stage1,alias_exact,treatment_notes,1.0,MARGINS_INVOLVED_HYSTERECTOMY,treatment_type,1.0,MARGINS_INVOLVED_HYSTERECTOMY,,,,,,,,,
MCRC_TYPE,stage1,alias_exact,cancer_subtype,1.0,MCRC_TYPE,,,,,,,,,,,,
MDS_TYPE,stage1,alias_exact,disease,1.0,MDS_TYPE,,,,,,,,,,,,
MEDICATION,stage1,alias_exact,treatment_name,1.0,MEDICATION,,,,,,,,,,,,
METASTASECTOMY,stage1,alias_exact,treatment_name,1.0,METASTASECTOMY,treatment_type,1.0,METASTASECTOMY,,,,,,,,,
METASTASECTOMY_SITE,stage1,alias_exact,treatment_name,1.0,METASTASECTOMY_SITE,treatment_notes,1.0,METASTASECTOMY_SITE,treatment_type,1.0,METASTASECTOMY_SITE,,,,,,
METASTATIC_RADIATION_THERAPY,stage1,alias_exact,treatment_reason,1.0,METASTATIC_RADIATION_THERAPY,treatment_type,1.0,METASTATIC_RADIATION_THERAPY,,,,,,,,,
METASTATIC_SITE,stage1,alias_exact,body_site,1.0,METASTATIC_SITE,,,,,,,,,,,,
METS_SITES_AT_METS_ABST_OVARY,stage1,alias_exact,sex,1.0,METS_SITES_AT_METS_ABST_OVARY,,,,,,,,,,,,
METS_SITES_AT_METS_DX_OVARY,stage1,alias_exact,sex,1.0,METS_SITES_AT_METS_DX_OVARY,,,,,,,,,,,,
MICROTUBULE_TX,stage1,alias_exact,treatment_type,1.0,MICROTUBULE_TX,,,,,,,,,,,,
MONTHS_ON_TREATMENT,stage1,alias_exact,treatment_duration,1.0,MONTHS_ON_TREATMENT,,,,,,,,,,,,
MORPHOLOGY_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,MORPHOLOGY_SUBTYPE,,,,,,,,,,,,
MOST_RECENT_TREATMENT_DURATION,stage1,alias_exact,treatment_duration,1.0,MOST_RECENT_TREATMENT_DURATION,treatment_reason,1.0,MOST_RECENT_TREATMENT_DURATION,treatment_status,1.0,MOST_RECENT_TREATMENT_DURATION,,,,,,
MOST_RECENT_TREATMENT_TYPE,stage1,alias_exact,treatment_reason,1.0,MOST_RECENT_TREATMENT_TYPE,treatment_status,1.0,MOST_RECENT_TREATMENT_TYPE,treatment_type,1.0,MOST_RECENT_TREATMENT_TYPE,,,,,,
MULTIPLE_TUMOR_LOCATIONS,stage1,alias_exact,body_site,1.0,MULTIPLE_TUMOR_LOCATIONS,,,,,,,,,,,,
MUTATION_PHENOTYPE,stage1,alias_exact,cancer_subtype,1.0,MUTATION_PHENOTYPE,,,,,,,,,,,,
NEOADJ_CHEMO,stage1,alias_exact,treatment_name,1.0,NEOADJ_CHEMO,treatment_number,1.0,NEOADJ_CHEMO,treatment_reason,1.0,NEOADJ_CHEMO,treatment_type,1.0,NEOADJ_CHEMO,,,
NEOADJ_CHEMOAGENT,stage1,alias_exact,treatment_name,1.0,NEOADJ_CHEMOAGENT,treatment_reason,1.0,NEOADJ_CHEMOAGENT,treatment_type,1.0,NEOADJ_CHEMOAGENT,,,,,,
NEOADJ_CHEMOCYCLES,stage1,alias_exact,treatment_number,1.0,NEOADJ_CHEMOCYCLES,treatment_reason,1.0,NEOADJ_CHEMOCYCLES,treatment_type,1.0,NEOADJ_CHEMOCYCLES,,,,,,
NEOADJUVANT,stage1,alias_exact,treatment_reason,1.0,NEOADJUVANT,,,,,,,,,,,,
NEOADJUVANT_CHEMO,stage1,alias_exact,treatment_name,1.0,NEOADJUVANT_CHEMO,treatment_reason,1.0,NEOADJUVANT_CHEMO,treatment_type,1.0,NEOADJUVANT_CHEMO,,,,,,
NEOADJUVANT_CHEMOTHERAPY,stage1,alias_exact,treatment_reason,1.0,NEOADJUVANT_CHEMOTHERAPY,treatment_type,1.0,NEOADJUVANT_CHEMOTHERAPY,,,,,,,,,
NEOADJUVANT_IMMUNOTHERAPY,stage1,alias_exact,treatment_reason,1.0,NEOADJUVANT_IMMUNOTHERAPY,treatment_type,1.0,NEOADJUVANT_IMMUNOTHERAPY,,,,,,,,,
NEOADJUVANT_TARGETED,stage1,alias_exact,treatment_reason,1.0,NEOADJUVANT_TARGETED,treatment_type,1.0,NEOADJUVANT_TARGETED,,,,,,,,,
NEOADJUVANT_THERAPY,stage1,alias_exact,treatment_reason,1.0,NEOADJUVANT_THERAPY,,,,,,,,,,,,
NEOADJUVANT_TREATMENT_DETAILS,stage1,alias_exact,treatment_reason,1.0,NEOADJUVANT_TREATMENT_DETAILS,treatment_type,1.0,NEOADJUVANT_TREATMENT_DETAILS,,,,,,,,,
NEOADJUVANT_XRT,stage1,alias_exact,treatment_reason,1.0,NEOADJUVANT_XRT,treatment_type,1.0,NEOADJUVANT_XRT,,,,,,,,,
NGS_PRIOR_THERAPY,stage1,alias_exact,treatment_name,1.0,NGS_PRIOR_THERAPY,treatment_reason,1.0,NGS_PRIOR_THERAPY,,,,,,,,,
NONINVASIVE_BLADDER_CA_TX_TYPE,stage1,alias_exact,treatment_name,1.0,NONINVASIVE_BLADDER_CA_TX_TYPE,treatment_notes,1.0,NONINVASIVE_BLADDER_CA_TX_TYPE,,,,,,,,,
NOREPINEPHRINE,stage1,alias_exact,treatment_name,1.0,NOREPINEPHRINE,,,,,,,,,,,,
NUCLEOSIDE_TX,stage1,alias_exact,treatment_type,1.0,NUCLEOSIDE_TX,,,,,,,,,,,,
NUM_LINES,stage1,alias_exact,treatment_notes,1.0,NUM_LINES,treatment_number,1.0,NUM_LINES,,,,,,,,,
NUM_LINES_CHEMO,stage1,alias_exact,treatment_number,1.0,NUM_LINES_CHEMO,treatment_type,1.0,NUM_LINES_CHEMO,,,,,,,,,
NUM_LINES_HORMONE,stage1,alias_exact,treatment_number,1.0,NUM_LINES_HORMONE,treatment_type,1.0,NUM_LINES_HORMONE,,,,,,,,,
NUM_LINES_IMMUNO,stage1,alias_exact,treatment_number,1.0,NUM_LINES_IMMUNO,treatment_type,1.0,NUM_LINES_IMMUNO,,,,,,,,,
NUM_LINES_IODINE,stage1,alias_exact,treatment_name,1.0,NUM_LINES_IODINE,treatment_number,1.0,NUM_LINES_IODINE,,,,,,,,,
NUM_LINES_NTRK,stage1,alias_exact,treatment_number,1.0,NUM_LINES_NTRK,treatment_type,1.0,NUM_LINES_NTRK,,,,,,,,,
NUM_LINES_TARGETED,stage1,alias_exact,treatment_number,1.0,NUM_LINES_TARGETED,treatment_type,1.0,NUM_LINES_TARGETED,,,,,,,,,
NUM_PRIOR_THERAPIES,stage1,alias_exact,treatment_status,1.0,NUM_PRIOR_THERAPIES,,,,,,,,,,,,
NUMBER_OF_CYCLES_FLUORO-PYRIMIDINE,stage1,alias_exact,treatment_name,1.0,NUMBER_OF_CYCLES_FLUORO-PYRIMIDINE,treatment_number,1.0,NUMBER_OF_CYCLES_FLUORO-PYRIMIDINE,,,,,,,,,
NUMBER_OF_CYCLES_PEMBROLIZUMAB,stage1,alias_exact,treatment_name,1.0,NUMBER_OF_CYCLES_PEMBROLIZUMAB,treatment_number,1.0,NUMBER_OF_CYCLES_PEMBROLIZUMAB,,,,,,,,,
NUMBER_OF_CYCLES_PLATINUM,stage1,alias_exact,treatment_name,1.0,NUMBER_OF_CYCLES_PLATINUM,treatment_number,1.0,NUMBER_OF_CYCLES_PLATINUM,,,,,,,,,
NUMBER_OF_CYCLES_TRASTUZUMAB,stage1,alias_exact,treatment_name,1.0,NUMBER_OF_CYCLES_TRASTUZUMAB,treatment_number,1.0,NUMBER_OF_CYCLES_TRASTUZUMAB,,,,,,,,,
NUMBER_OF_LINES_OF_TREATMENT_FOR_MET_DISEASE,stage1,alias_exact,treatment_number,1.0,NUMBER_OF_LINES_OF_TREATMENT_FOR_MET_DISEASE,,,,,,,,,,,,
NUMBER_OF_PD1_INHIBITOR_INJECTIONS,stage1,alias_exact,treatment_number,1.0,NUMBER_OF_PD1_INHIBITOR_INJECTIONS,treatment_type,1.0,NUMBER_OF_PD1_INHIBITOR_INJECTIONS,,,,,,,,,
OFF_TREATMENT,stage1,alias_exact,treatment_status,1.0,OFF_TREATMENT,,,,,,,,,,,,
ON_TREATMENT,stage1,alias_exact,treatment_status,1.0,ON_TREATMENT,,,,,,,,,,,,
ONGOING_TREATMENT,stage1,alias_exact,treatment_status,1.0,ONGOING_TREATMENT,,,,,,,,,,,,
ORAL_CONTRACEPTION,stage1,alias_exact,treatment_duration,1.0,ORAL_CONTRACEPTION,treatment_type,1.0,ORAL_CONTRACEPTION,,,,,,,,,
ORIGINAL_DIAGNOSIS_AT_IMPLANT,stage1,alias_exact,cancer_type,1.0,ORIGINAL_DIAGNOSIS_AT_IMPLANT,,,,,,,,,,,,
OS_FROM_PD1I_STATUS,stage1,alias_exact,vital_status,1.0,OS_FROM_PD1I_STATUS,,,,,,,,,,,,
OS_NEO_STATUS,stage1,alias_exact,vital_status,1.0,OS_NEO_STATUS,,,,,,,,,,,,
OS_STATUS,stage1,alias_exact,vital_status,1.0,OS_STATUS,,,,,,,,,,,,
OS_STATUS_DMT,stage1,alias_exact,vital_status,1.0,OS_STATUS_DMT,,,,,,,,,,,,
OS_STATUS_IO,stage1,alias_exact,vital_status,1.0,OS_STATUS_IO,,,,,,,,,,,,
OS_STATUS_SORAFENIB,stage1,alias_exact,vital_status,1.0,OS_STATUS_SORAFENIB,,,,,,,,,,,,
OTHER_CONCURRENT_THERAPY,stage1,alias_exact,treatment_notes,1.0,OTHER_CONCURRENT_THERAPY,treatment_status,1.0,OTHER_CONCURRENT_THERAPY,,,,,,,,,
OTHER_CYTOTOXIC_TX,stage1,alias_exact,treatment_notes,1.0,OTHER_CYTOTOXIC_TX,treatment_type,1.0,OTHER_CYTOTOXIC_TX,,,,,,,,,
OTHER_HYSTERECTOMY_TYPE,stage1,alias_exact,treatment_name,1.0,OTHER_HYSTERECTOMY_TYPE,treatment_type,1.0,OTHER_HYSTERECTOMY_TYPE,,,,,,,,,
OXALIPLATIN_TX,stage1,alias_exact,treatment_name,1.0,OXALIPLATIN_TX,,,,,,,,,,,,
PAM50_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,PAM50_SUBTYPE,,,,,,,,,,,,
PARTICIPANT_COUNTRY,stage1,alias_exact,country,1.0,PARTICIPANT_COUNTRY,location,1.0,PARTICIPANT_COUNTRY,,,,,,,,,
PATHOLOGICAL_DIAGNOSIS,stage1,alias_exact,cancer_type,1.0,PATHOLOGICAL_DIAGNOSIS,,,,,,,,,,,,
PATHOLOGY_CLASSIFICATION,stage1,alias_exact,cancer_subtype,1.0,PATHOLOGY_CLASSIFICATION,,,,,,,,,,,,
PATIENT_AGE_AT_DIAGNOSIS,stage1,alias_exact,age_at_diagnosis,1.0,PATIENT_AGE_AT_DIAGNOSIS,,,,,,,,,,,,
PATIENT_TO_UNDERGO_SURGERY,stage1,alias_exact,treatment_type,1.0,PATIENT_TO_UNDERGO_SURGERY,,,,,,,,,,,,
PD1_INHIBITOR,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR,treatment_type,1.0,PD1_INHIBITOR,,,,,,,,,
PD1_INHIBITOR_CONCURRENTLY_WITH_BCNU/CCNU,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_BCNU/CCNU,treatment_status,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_BCNU/CCNU,,,,,,,,,
